id,exchange_name,exchange_pair,volume(24h),price,volume(%)
tether,Liqui,MYST/USDT,52350,1.00,0.0
tether,Liqui,OAX/USDT,52059,1.01,0.0
tether,Liqui,SNM/USDT,51464,1.00,0.0
tether,Liqui,ANT/USDT,51153,1.00,0.0
tether,Liqui,PTOY/USDT,50709,1.01,0.0
tether,C2CX,ZRX/USDT,50433,1.02,0.0
tether,Liqui,TKN/USDT,50317,1.00,0.0
tether,Liqui,QRL/USDT,49249,1.01,0.0
tether,AEX,ETC/USDT,48840,1.00,0.0
tether,Liqui,PRO/USDT,48590,1.03,0.0
tether,Tidex,LTC/USDT,47730,0.997684,0.0
tether,OKEx,NULS/USDT,47727,0.985507,0.0
tether,OKEx,TIO/USDT,46556,1.01,0.0
tether,OKEx,DGD/USDT,44596,1.09,0.0
tether,Gate.io,BCDN/USDT,44506,0.984271,0.0
tether,AEX,LTC/USDT,44032,0.997607,0.0
tether,Gate.io,MANA/USDT,43729,0.988827,0.0
tether,Liqui,MCO/USDT,42612,0.993682,0.0
tether,Upbit,OMG/USDT,42146,1.01,0.0
tether,OKEx,AAC/USDT,41713,1.01,0.0
tether,OKEx,READ/USDT,41496,1.03,0.0
tether,Gate.io,ZEC/USDT,40886,1.02,0.0
tether,Gate.io,MOBI/USDT,39344,1.02,0.0
tether,Gate.io,FIL/USDT,37936,0.888092,0.0
tether,CoinBene,MDA/USDT,37905,1.01,0.0
tether,AEX,BCC/USDT,37620,0.988940,0.0
tether,Liqui,CVC/USDT,37589,0.998191,0.0
tether,Gate.io,ELF/USDT,37220,0.985568,0.0
tether,Liqui,NET/USDT,37154,0.982058,0.0
tether,Liqui,REN/USDT,36687,0.972512,0.0
tether,Liqui,BNT/USDT,36542,1.02,0.0
tether,Liqui,REP/USDT,36487,1.00,0.0
tether,HitBTC,BCN/USDT,36089,0.989837,0.0
tether,Liqui,XID/USDT,36056,1.00,0.0
tether,Liqui,NEU/USDT,35948,1.01,0.0
tether,Liqui,PAY/USDT,35876,0.999589,0.0
tether,OKEx,POE/USDT,35732,0.983470,0.0
tether,Liqui,INS/USDT,35683,0.994748,0.0
tether,Tidex,DASH/USDT,35649,1.01,0.0
tether,Trade By Trade,BTM/USDT,35477,0.399868,0.0
tether,HitBTC,PPC/USDT,33897,0.994934,0.0
tether,OKEx,AMM/USDT,33594,0.991206,0.0
tether,Upbit,ETC/USDT,33283,1.00,0.0
tether,Liqui,WPR/USDT,33101,1.02,0.0
tether,Liqui,OMG/USDT,33010,1.01,0.0
tether,OKEx,ITC/USDT,32698,1.00,0.0
tether,Liqui,IND/USDT,32469,1.01,0.0
tether,OKEx,YEE/USDT,32103,1.02,0.0
tether,Liqui,GNO/USDT,31770,1.00,0.0
tether,OKEx,MDT/USDT,31657,1.01,0.0
tether,Trade By Trade,PIVX/USDT,31406,1.02,0.0
tether,HitBTC,MAID/USDT,31048,0.986314,0.0
tether,Gate.io,MDS/USDT,30325,0.994989,0.0
tether,Liqui,DGD/USDT,30123,1.01,0.0
tether,Gate.io,SNT/USDT,29872,1.03,0.0
tether,Liqui,AION/USDT,29121 ,1.05,0.0
tether,AEX,DASH/USDT,28945,1.01,0.0
tether,Upbit,LTC/USDT,28900,1.00,0.0
tether,OKEx,YOYO/USDT,28886,1.00,0.0
tether,OKEx,CVC/USDT,28130,1.01,0.0
tether,OKEx,GNX/USDT,27612,1.03,0.0
tether,C2CX,SKY/USDT,27462,1.08,0.0
tether,Gate.io,MDA/USDT,27390, 0.992451,0.0
tether,Gate.io,OMG/USDT,26795,1.01,0.0
tether,OKEx,TOPC/USDT,26782,1.01,0.0
tether,Gate.io,DGD/USDT,26632,1.02,0.0
tether,HitBTC,ADA/USDT,26526,0.930645,0.0
tether,OKEx,CHAT/USDT,26107,1.01,0.0
tether,Gate.io,DBC/USDT,26049,1.08,0.0
tether,OKEx,CMT/USDT,25796,1.01,0.0
tether,Gate.io,CDT/USDT,25717,1.01,0.0
tether,CoinBene,RCT/USDT,25680,0.884096,0.0
tether,Gate.io,MDT/USDT,25622,1.02,0.0
tether,OKEx,CAN/USDT,25541,12.56,0.0
tether,Trade By Trade,XPM/USDT,25401,1.02 ,0.0
tether,Gate.io,RFR/USDT,24461,0.971108,0.0
tether,Gate.io,QLC/USDT,24193,0.995245,0.0
tether,Gate.io,ICX/USDT,23753,0.996619,0.0
tether,ZB.COM,BTC/USDT,15386200,1.00,0.0
tether,HitBTC,NEO/USDT,804378,0.972528,0.0
vechain,Lbank,VEN/BTC,60983300,4.54,0.4988
vechain,Binance,VEN/BTC,40233300,4.52,0.3291
vechain,Binance,VEN/ETH,8132970,4.50,0.0665
vechain,Huobi,VEN/BTC,4287820,4.46,0.0351
vechain,Huobi,VEN/ETH,3117320,4.46,0.0255
vechain,Binance,VEN/BNB,2364560,4.52,0.0193
vechain,Huobi,VEN/USDT,2323140,4.46,0.019
vechain,Gate.io,VEN/USDT,366058,4.52,0.003
vechain,HitBTC,VEN/BTC,100590,4.48,0.0008
vechain,Liqui,VEN/BTC,69562,4.50,0.0006
vechain,Liqui,VEN/ETH,65085,4.51,0.0005
vechain,Liqui,VEN/USDT,56008,4.50,0.0005
vechain,HitBTC,VEN/ETH,40889,4.48,0.0003
vechain,Gate.io,VEN/ETH,29530,4.50,0.0002
vechain,HitBTC,VEN/USDT,18522,4.60,0.0002
vechain,Vebitcoin,VEN/TRY,12268,4.78,0.0001
vechain,BigONE,VEN/BTC,10810,4.42,0.0001
vechain,IDEX,VEN/ETH,10565,4.62,0.0001
vechain,Coinnest,VET/KRW,7754,4.67,0.0001
vechain,Livecoin,VEN/BTC,6942,4.53,0.0001
vechain,COSS,VEN/ETH,3106, 4.49,0.0
vechain,Qryptos,VET/ETH,2430,4.75,0.0
vechain,ForkDelta,VEN/ETH,1623,4.30,0.0
vechain,BigONE,VEN/ETH,1374,4.57,0.0
vechain,CoinFalcon,VEN/BTC,1194,5.29,0.0
vechain,COSS,VEN/BTC,623,4.49,0.0
vechain,Livecoin,VEN/USD,194,4.17,0.0
vechain,Qryptos,VET/BTC,165,4.29,0.0
vechain,CoinFalcon,VEN/ETH,47,4.17,0.0
vechain,OTCBTC,VEN/ETH,0,7.01,0.0
vechain,Kucoin,VEN/BTC,435402,4.49,0.0
vechain,Kucoin,VEN/ETH,203223,4.46,0.0
ethereum-classic,OKEx,ETC/BTC,48478500,20.03,0.2713
ethereum-classic,OKEx,ETC/USDT,39135200,20.10,0.219
ethereum-classic,Huobi,ETC/USDT,11898400, 20.09,0.0666
ethereum-classic,OKEx,ETC/ETH,11743800,20.09,0.0657
ethereum-classic,Bitfinex,ETC/USD,10983600,20.07,0.0615
ethereum-classic,Bithumb,ETC/KRW,10553300,20.69,0.0591
ethereum-classic,Binance,ETC/BTC,7018320,20.06,0.0393
ethereum-classic,Bit-Z,ETC/BTC,5630380,20.05,0.0315
ethereum-classic,Upbit,ETC/KRW,3732250,20.66,0.0209
ethereum-classic,ZB.COM,ETC/USDT,2415990,20.23,0.0135
ethereum-classic,Bitfinex,ETC/BTC,2034220,20.03,0.0114
ethereum-classic,Lbank,ETC/BTC,1669050,20.14,0.0093
ethereum-classic,Coinone,ETC/KRW,1554410,20.67,0.0087
ethereum-classic,Bibox,ETC/ETH,1352750,20.07,0.0076
ethereum-classic,Bittrex,ETC/BTC,1349460,20.07 ,0.0076
ethereum-classic,Poloniex,ETC/BTC,1304480,20.06,0.0073
ethereum-classic,Huobi,ETC/BTC,1274870,20.08,0.0071
ethereum-classic,Bibox,ETC/BTC,1216920,20.03,0.0068
ethereum-classic,Korbit,ETC/KRW,1213550,20.66,0.0068
ethereum-classic,Poloniex,ETC/USDT,1172380,20.03,0.0066
ethereum-classic,Kraken,ETC/USD,1035570,20.05,0.0058
ethereum-classic,Kraken,ETC/EUR,984800,19.97,0.0055
ethereum-classic,CoinEgg,ETC/BTC,909380,19.44,0.0051
ethereum-classic,Binance,ETC/ETH,815434,20.02,0.0046
ethereum-classic,EXX,ETC/BTC,724760,20.03,0.0041
ethereum-classic,BtcTrade.im,ETC/BTC,662447,20.75,0.0037
ethereum-classic,Bittrex,ETC/USDT,660653,19.96,0.0037
ethereum-classic,Exmo,ETC/USD,556711,20.89,0.0031
ethereum-classic,YoBit,ETC/BTC,439098,19.99,0.0025
ethereum-classic,RightBTC,ETC/BTC,434197,20.18,0.0024
ethereum-classic,Gate.io,ETC/USDT,431640,20.04,0.0024
ethereum-classic,Upbit,ETC/BTC,416067,20.06,0.0023
ethereum-classic,HitBTC,ETC/BTC,377816,20.05,0.0021
ethereum-classic,Kraken,ETC/BTC,341570,20.10,0.0019
ethereum-classic,YoBit,ETC/USD,330105,20.82,0.0018
ethereum-classic,ZB.COM,ETC/BTC,310098,20.11,0.0017
ethereum-classic,AEX,ETC/BITCNY,287397 ,20.46,0.0016
ethereum-classic,EXX,ETC/USDT,283611,20.03,0.0016
ethereum-classic,HitBTC,ETC/USDT,261017,20.49,0.0015
ethereum-classic,BCEX,ETC/BTC,250665,21.31,0.0014
ethereum-classic,Ovis,ETC/TRY,242856,20.92,0.0014
ethereum-classic,C2CX,ETC/USDT,219619,20.03,0.0012
ethereum-classic,BTC Markets,ETC/AUD,189742,20.28,0.0011
ethereum-classic,ChaoEX,ETC/BTC,155406,19.76,0.0009
ethereum-classic,Exmo,ETC/BTC,154581,20.22,0.0009
ethereum-classic,Bitcoin Indonesia,ETC/IDR,150429,20.44,0.0008
ethereum-classic,Coinut,ETC/USDT,144211,20.08,0.0008
ethereum-classic,OKEx,ETC/BCH,116476,19.84,0.0007
ethereum-classic,Kucoin,ETC/BTC,105355,20.01,0.0006
ethereum-classic,Exrates,ETC/BTC,102251,20.20,0.0006
ethereum-classic,Exrates,ETC/USD,97079,19.70,0.0005
ethereum-classic,Kraken,ETC/ETH,85250,20.03,0.0005
ethereum-classic,Coinut,ETC/BTC,83337,20.05,0.0005
ethereum-classic,Poloniex,ETC/ETH, 79022,20.05,0.0004
ethereum-classic,EXX,ETC/ETH,74332,20.42,0.0004
ethereum-classic,Vebitcoin,ETC/TRY,60005,20.64,0.0003
ethereum-classic,HitBTC,ETC/ETH,57965,20.02,0.0003
ethereum-classic,AEX,ETC/USDT,48840,20.10,0.0003
ethereum-classic,Bittrex,ETC/ETH,46620,20.04,0.0003
ethereum-classic,Cryptopia,ETC/BTC,44404,20.01,0.0002
ethereum-classic,Upbit,ETC/USDT,33283,20.03,0.0002
ethereum-classic,Coinut,ETC/LTC,23192,20.09,0.0001
ethereum-classic,Kucoin,ETC/USDT,18356,20.33,0.0001
ethereum-classic,Upbit,ETC/ETH,16722,20.04,0.0001
ethereum-classic,Gate.io,ETC/BTC,14758,19.92,0.0001
ethereum-classic,AEX,ETC/BTC,14025 ,19.70,0.0001
ethereum-classic,Cryptopia,ETC/USDT,13607,19.67,0.0001
ethereum-classic,CoinExchange,ETC/BTC,10814,19.75,0.0001
ethereum-classic,Qryptos,ETC/BTC,10391,20.30,0.0001
ethereum-classic,Gatehub,XRP/ETC,10130,20.43,0.0001
ethereum-classic,Kucoin,ETC/ETH,8442,19.79,0.0
ethereum-classic,Gate.io,ETC/ETH,7671,20.16,0.0
ethereum-classic,BTC Trade UA,ETC/UAH,5960,20.42,0.0
ethereum-classic,BTC Markets,ETC/BTC,5458,20.35,0.0
ethereum-classic,C-CEX,ETC/BTC,3623,19.89,0.0
ethereum-classic,BTC-Alpha,ETC/BTC,3168,20.03,0.0
ethereum-classic,LiteBit.eu,ETC/EUR,3115,20.15,0.0
ethereum-classic,CoinExchange,ETC/ETH,1996,20.46,0.0
ethereum-classic,Abucoins,ETC/BTC,1304,20.23,0.0
ethereum-classic,CoinExchange,DOGE/ETC,1275,20.09,0.0
ethereum-classic,Mr. Exchange,XRP/ETC,1193,20.56,0.0
ethereum-classic,Stocks.Exchange,ETC/BTC,1130,21.55,0.0
ethereum-classic,CoinExchange,COUPE/ETC,742,20.16,0.0
ethereum-classic,Gatehub,ETH/ETC,244,21.75,0.0
ethereum-classic,BigONE,ETC/BTC,189,20.65 ,0.0
ethereum-classic,C-CEX,ETC/USD,0,22.00,0.0
ethereum-classic,BTCC,ETC/BTC,0,17.76,0.0
ethereum-classic,Cryptomate,ETC/GBP,0,21.74,0.0
ethereum-classic,Coinnest,ETC/KRW,1607260,17.75,0.0
ethereum-classic,BITHOLIC,ETC/BTC,1110,1109.84,0.0
lisk,YoBit,LSK/BTC,4599610,14.17,0.2563
lisk,CoinEgg,LSK/BTC,3427960,13.83,0.191
lisk,Bit-Z,LSK/BTC,1691540,14.17,0.0942
lisk,Binance,LSK/BTC,1223110,14.15,0.0681
lisk,Huobi,LSK/BTC,1017320,14.17 ,0.0567
lisk,Huobi,LSK/ETH,957204,14.22,0.0533
lisk,Bittrex,LSK/BTC,809058,14.15,0.0451
lisk,Livecoin,LSK/BTC,790374,14.20,0.044
lisk,BitBay,LSK/PLN,676284,14.22,0.0377
lisk,Upbit,LSK/KRW,640201,14.66,0.0357
lisk,HitBTC,LSK/BTC,433043,14.15,0.0241
lisk,Binance,LSK/ETH,376762,14.13,0.021
lisk,Upbit,LSK/BTC,356271,14.13,0.0199
lisk,Poloniex,LSK/BTC,269645,14.17,0.015
lisk,Livecoin,LSK/USD,186676,14.51,0.0104
lisk,ChaoEX,LSK/BTC,183365,14.19,0.0102
lisk,Binance,LSK/BNB,164222,14.21,0.0091
lisk,Exrates,LSK/BTC,74963,14.03,0.0042
lisk,Abucoins,LSK/PLN,18469,13.95,0.001
lisk,Coinroom,LSK/PLN,16698,14.65,0.0009
lisk,Poloniex,LSK/ETH,9892,14.31,0.0006
lisk,YoBit,LSK/USD,4495,14.88,0.0003
lisk,HitBTC,LSK/USDT,4069,14.44,0.0002
lisk,Gate.io,LSK/USDT,3198,13.99,0.0002
lisk,BitBay,LSK/BTC,2812,14.44,0.0002
lisk,BitBay,LSK/USD,2063,14.01,0.0001
lisk,LiteBit.eu,LSK/EUR,1930 ,14.24,0.0001
lisk,Abucoins,LSK/BTC,1715,14.29,0.0001
lisk,BitBay,LSK/EUR,1375,14.27,0.0001
lisk,Gate.io,LSK/BTC,850,14.13,0.0
lisk,HitBTC,LSK/ETH,675,14.30,0.0
lisk,COSS,LSK/ETH,644,14.53,0.0
lisk,COSS,LSK/BTC,510,14.37,0.0
lisk,Abucoins,LSK/EUR,501,14.18,0.0
lisk,Abucoins,LSK/USD,404,14.31,0.0
lisk,OpenLedger DEX,LISK/BTS,111,15.26,0.0
lisk,Coinbe,LSK/BTC,0,12.40,0.0
lisk,Exrates,LSK/USD,97721,20.01,0.0
nano,Binance,NANO/BTC,27954800,10.82,0.6074
nano,Bit-Z,XRB/BTC,11808700,10.82,0.2566
nano,Binance,NANO/ETH,3039160,10.77,0.066
nano,Binance,NANO/BNB,1137080,10.80,0.0247
nano,Kucoin,XRB/BTC,859436,10.79,0.0187
nano,RightBTC,XRB/BTC,460987,10.66,0.01
nano,Mercatox,XRB/BTC,310008,10.91,0.0067
nano,Kucoin,XRB/ETH,180216,10.79,0.0039
nano,OKEx,NANO/BTC,92913,11.02,0.002
nano,Kucoin,XRB/USDT,83236,10.87,0.0018
nano,OKEx,NANO/USDT,61148,11.33,0.0013
nano,RightBTC,XRB/ETH, 26454,14.47,0.0006
nano,OKEx,NANO/ETH,5842,10.76,0.0001
nano,Mercatox,XRB/DOGE,3382,10.31,0.0001
nano,BitFlip,XRB/USD,1122,12.19,0.0
nano,BitFlip,XRB/RUB,400,10.92,0.0
nano,CoinFalcon,XRB/BTC,191,10.68,0.0
nano,CoinFalcon,XRB/ETH,91,10.69,0.0
nano,BitFlip,XRB/BTC,46, 10.17,0.0
nano,BitFlip,XRB/EUR,23,8.77,0.0
nano,BitFlip,XRB/UAH,0,11.68,0.0
omisego,Ethfinex,OMG/USD,5494490,13.70,0.2033
omisego,Huobi,OMG/USDT,5400270,13.72,0.1998
omisego,Binance,OMG/BTC,3779180,13.72,0.1398
omisego,Ethfinex,OMG/BTC,1845470,13.72,0.0683
omisego,Bittrex,OMG/BTC,1710970,13.73,0.0633
omisego,Binance,OMG/ETH,1236070,13.72,0.0457
omisego,Upbit,OMG/KRW,1175160,14.04,0.0435
omisego,Huobi,OMG/BTC,1174730,13.66,0.0435
omisego,Huobi,OMG/ETH,1108590,13.65,0.041
omisego,Bittrex,OMG/USDT,545583,13.72,0.0202
omisego,Poloniex,OMG/BTC,466629,13.76,0.0173
omisego,Upbit,OMG/BTC,394941,13.69,0.0146
omisego,Neraex,OMG/BTC,376624,13.73,0.0139
omisego,Bittrex,OMG/ETH,367997,13.67,0.0136
omisego,Ethfinex,OMG/ETH,357938,13.72,0.0132
omisego,BX Thailand,OMG/THB,308970,13.93,0.0114
omisego,ChaoEX,OMG/ETH,207792,13.63,0.0077
omisego,CoinBene,OMG/USDT,157381,13.57,0.0058
omisego,OKEx,OMG/BTC,118457,13.69,0.0044
omisego,IDAX,OMG/BTC,75951,13.87,0.0028
omisego,Kucoin,OMG/BTC,66539,13.76,0.0025
omisego,OKEx,OMG/USDT,62361,13.72,0.0023
omisego,Upbit,OMG/ETH,54708,13.67,0.002
omisego,Poloniex,OMG/ETH,43375,13.70,0.0016
omisego,Upbit,OMG/USDT,42146,13.62,0.0016
omisego,Koinex,OMG/INR,38252,14.42,0.0014
omisego,Liqui,OMG/ETH,35270,13.72,0.0013
omisego,Liqui,OMG/BTC,33335,13.59,0.0012
omisego,Liqui,OMG/USDT,33010, 13.59,0.0012
omisego,Kucoin,OMG/ETH,32112,14.00,0.0012
omisego,Cryptopia,OMG/BTC,30356,13.77,0.0011
omisego,Bancor Network,OMG/BNT,27372,13.88,0.001
omisego,Gate.io,OMG/USDT,26795,13.59,0.001
omisego,Mercatox,OMG/BTC,19861,13.22,0.0007
omisego,AEX,OMG/BITCNY,17763,13.95,0.0007
omisego,IDAX,OMG/ETH,16254,15.56,0.0006
omisego,HitBTC,OMG/BTC,15095,13.87,0.0006
omisego,Mercatox,OMG/ETH,14441,11.67,0.0005
omisego,Ovis,OMG/TRY,11928,14.20,0.0004
omisego,Bit-Z,OMG/BTC,10652,14.24,0.0004
omisego,ForkDelta,OMG/ETH,10481,14.25,0.0004
omisego,HitBTC,OMG/USDT,9687,13.79,0.0004
omisego,OKEx,OMG/ETH,9050,13.64,0.0003
omisego,TDAX,OMG/THB,9039,15.40,0.0003
omisego,COSS,OMG/ETH,8330,14.37,0.0003
omisego,Gate.io,OMG/ETH,7437,13.77,0.0003
omisego,Coinrail,OMG/BTC,7171,13.68,0.0003
omisego,IDEX,OMG/ETH,6844,14.30,0.0003
omisego,Radar Relay,OMG/WETH,5819,13.88,0.0002
omisego,HitBTC,OMG/ETH,5728,13.48,0.0002
omisego,Gate.io,OMG/BTC, 5277,13.67,0.0002
omisego,BigONE,OMG/BTC,2895,13.65,0.0001
omisego,Coinnest,OMG/KRW,2735,11.35,0.0001
omisego,Lykke Exchange,OMG/ETH,1657,14.72,0.0001
omisego,Livecoin,OMG/ETH,1138,14.44,0.0
omisego,COSS,OMG/BTC,975,13.69,0.0
omisego,Livecoin,OMG/BTC,958,14.55,0.0
omisego,Lykke Exchange,OMG/BTC,739, 14.79,0.0
omisego,Cobinhood,OMG/BTC,652,14.32,0.0
omisego,Cobinhood,OMG/ETH,456,17.52,0.0
omisego,BigONE,OMG/ETH,256,13.77,0.0
omisego,Livecoin,OMG/USD,206,14.79,0.0
omisego,OpenLedger DEX,OMG/BTS,193,10.81,0.0
omisego,OpenLedger DEX,OMG/BITUSD,11,13.46,0.0
omisego,Tidex,OMG/BTC,0,14.82,0.0
omisego,Tidex,OMG/ETH,0,13.95,0.0
omisego,Stellar Decentralized Exchange,OMG/XLM,0,13.81,0.0
omisego,TDAX,OMG/BTC,0,9.26,0.0
omisego,TDAX,OMG/ETH,0,15.46,0.0
omisego,Coinrail,OMG/KRW,0,10.97,0.0
omisego,OTCBTC,OMG/ETH,0,0.275924,0.0
omisego,GOPAX,OMG/KRW,12653,14.06,0.0
omisego,Cobinhood,OMG/USDT,0,7.22,0.0
qtum,Lbank,QTUM/BTC,48043900,18.13,0.4562
qtum,Lbank,INK/QTUM,14051600,19.09,0.1334
qtum,Bithumb,QTUM/KRW,6437670,18.81 ,0.0611
qtum,Upbit,QTUM/KRW,5461880,18.83,0.0519
qtum,OKEx,QTUM/USDT,4015870,18.32,0.0381
qtum,CoinEgg,QTUM/BTC,3605260,18.37,0.0342
qtum,Bit-Z,QTUM/BTC,3206550,18.29,0.0304
qtum,OKEx,QTUM/BTC,3095530,18.26,0.0294
qtum,Coinnest,QTUM/KRW,1480510,16.21,0.0141
qtum,Binance,QTUM/BTC,1326760,18.29,0.0126
qtum,Coinone,QTUM/KRW,1313240,18.82,0.0125
qtum,Lbank,BOT/QTUM,1292890,17.55,0.0123
qtum,Allcoin,OC/QTUM,1224180,19.18,0.0116
qtum,EXX,INK/QTUM,1160470,17.92,0.011
qtum,Huobi,QTUM/BTC,1137810,18.34,0.0108
qtum,Bittrex,QTUM/BTC,1133270,18.25,0.0108
qtum,Huobi,QTUM/ETH,1101650,18.31,0.0105
qtum,Upbit,QTUM/BTC,856344,18.25,0.0081
qtum,Huobi,QTUM/USDT,664249,18.33,0.0063
qtum,EXX,QTUM/BTC,660870,18.23,0.0063
qtum,OKEx,QTUM/ETH,418742,18.27,0.004
qtum,Bittrex,QTUM/ETH,409987,18.36,0.0039
qtum,EXX,BOT/QTUM,312593,20.90,0.003
qtum,Binance,QTUM/ETH,294827,18.26,0.0028
qtum,EXX,QTUM/USDT,260903,18.15,0.0025
qtum,ZB.COM,QTUM/USDT,260471,18.38,0.0025
qtum,BCEX,QTUM/BTC,258192,18.22,0.0025
qtum,Gate.io,QTUM/USDT,236463,18.46,0.0022
qtum,Bitfinex,QTUM/USD,197730,18.40,0.0019
qtum,OTCBTC,QTUM/ETH,171482,18.35,0.0016
qtum,Upbit,QTUM/ETH,142671,18.36,0.0014
qtum,Bibox,QTUM/USDT,131802,18.24,0.0013
qtum,Bibox,QTUM/BTC,124005,18.17,0.0012
qtum,EXX,TSL/QTUM,123373,17.64,0.0012
qtum,Bibox,QTUM/ETH,114529,18.18,0.0011
qtum,ZB.COM,QTUM/BTC,90659,18.45,0.0009
qtum,EXX,SPC/QTUM,81828 ,18.19,0.0008
qtum,Bitfinex,QTUM/BTC,72467,18.25,0.0007
qtum,EXX,QTUM/ETH,66831,18.11,0.0006
qtum,EXX,QBT/QTUM,61657,16.94,0.0006
qtum,Bitfinex,QTUM/ETH,49525,18.37,0.0005
qtum,BigONE,ATN/QTUM,44559,18.96,0.0004
qtum,Kucoin,QTUM/BTC,18914,18.30,0.0002
qtum,Vebitcoin,QTUM/TRY,15645,19.06,0.0001
qtum,Gate.io,QBT/QTUM,14694,18.60,0.0001
qtum,Allcoin,ATN/QTUM,10140,19.54,0.0001
qtum,Gate.io,QTUM/ETH,7976,18.41,0.0001
qtum,HitBTC,QTUM/BTC,7227,18.50,0.0001
qtum,Gate.io,QTUM/BTC,7156,18.39,0.0001
qtum,Allcoin,QTUM/BTC,5150,18.22,0.0
qtum,HitBTC,QTUM/USDT,4263,18.93,0.0
qtum,LiteBit.eu,QTUM/EUR,3666,18.37,0.0
qtum,BigONE,QTUM/BTC,3452,18.43,0.0
qtum,HitBTC,QTUM/ETH,2778,18.41,0.0
qtum,Allcoin,AWR/QTUM,2380,19.01,0.0
qtum,Allcoin,HLC/QTUM,2266,20.00,0.0
qtum,Gate.io,TSL/QTUM,1967,17.83,0.0
qtum,Allcoin,PUT/QTUM,1384,19.05,0.0
qtum,BigONE,BOT/QTUM,1087,20.32,0.0
qtum,Livecoin,QTUM/USD,943,18.53,0.0
qtum,EXX,EOS/QTUM,826,17.82,0.0
qtum,Coinrail,QTUM/BTC,703,18.29,0.0
qtum,BigONE,AWR/QTUM,645,18.31,0.0
qtum,Allcoin,SPC/QTUM,616,18.21,0.0
qtum,Quoine,QTUM/USD,596,22.00,0.0
qtum,EXX,CFUN/QTUM,485,19.74,0.0
qtum,Gate.io,MED/QTUM,258,18.95,0.0
qtum,Allcoin,TSL/QTUM,227,16.37,0.0
qtum,Kucoin,QTUM/NEO,207,18.19,0.0
qtum,Abucoins,QTUM/BTC,162,18.04,0.0
qtum,Allcoin,CFUN/QTUM,150,17.59,0.0
qtum,Allcoin,BOT/QTUM,131,20.53,0.0
qtum,EXX,QTUM/HSR,120,23.04 ,0.0
qtum,Bleutrade,QTUM/BTC,113,19.94,0.0
qtum,CoinExchange,QTUM/BTC,88,19.42,0.0
qtum,Livecoin,QTUM/BTC,76,18.19,0.0
qtum,EXX,ETP/QTUM,63,20.79,0.0
qtum,EXX,MONA/QTUM,50,20.49,0.0
qtum,Livecoin,QTUM/ETH,20,17.76,0.0
qtum,Gate.io,INK/QTUM,11,18.70,0.0
qtum,Bleutrade,QTUM/DOGE,2,17.99,0.0
qtum,Quoine,QTUM/EUR,0,18.71,0.0
qtum,Quoine,QTUM/JPY,0 ,24.04,0.0
qtum,Quoine,QTUM/SGD,0,19.06,0.0
qtum,CoinExchange,QTUM/ETH,0,19.26,0.0
qtum,Qryptos,QTUM/BTC,0,31.45,0.0
qtum,Qryptos,QTUM/ETH,0,32.21,0.0
qtum,Liqui,QTUM/BTC, 0,26.24,0.0
qtum,Liqui,QTUM/ETH,0,29.44,0.0
qtum,Liqui,QTUM/USDT,0,14.84,0.0
qtum,Coinrail,QTUM/KRW,0,16.70,0.0
qtum,OTCBTC,QTUM/BTC,0,17.57,0.0
qtum,Allcoin,INK/QTUM,0,19.88,0.0
qtum,BigONE,INK/QTUM,0,16.29,0.0
qtum,Allcoin,QBT/QTUM,0,18.62,0.0
qtum,Lbank,PUT/QTUM,0,14.36,0.0
qtum,Lbank,CHAT/QTUM,0,14.33,0.0
qtum,GOPAX,QTUM/KRW,107791,18.93,0.0
qtum,Cobinhood,QTUM/USDT,37,18.03,0.0
qtum,Cobinhood,QTUM/BTC,0,3.55,0.0
qtum,Cobinhood,QTUM/ETH,0,23.13,0.0
bitcoin-gold,Exrates,BTG/BTC,5425120,78.51,0.2988
bitcoin-gold,Bithumb,BTG/KRW,2648230,81.80,0.1459
bitcoin-gold,Bitfinex,BTG/USD,2005130,79.25,0.1104
bitcoin-gold,Binance,BTG/BTC,1444960,79.43,0.0796
bitcoin-gold,Exrates,BTG/USD,1259630,85.58,0.0694
bitcoin-gold,Upbit,BTG/KRW,992682,81.52,0.0547
bitcoin-gold,Bittrex,BTG/BTC,770220,78.87,0.0424
bitcoin-gold,Vebitcoin,BTG/TRY,691109,82.95,0.0381
bitcoin-gold,Bitfinex,BTG/BTC,473957,79.13,0.0261
bitcoin-gold,Gate.io,BTG/BTC,338276,78.61,0.0186
bitcoin-gold,Upbit,BTG/BTC,336064,78.96,0.0185
bitcoin-gold,HitBTC,BTG/USDT,319119,80.91,0.0176
bitcoin-gold,Bittrex,BTG/USDT,279998,79.50,0.0154
bitcoin-gold,HitBTC,BTG/BTC,216720,79.25,0.0119
bitcoin-gold,OKEx,BTG/USDT,132288,77.92,0.0073
bitcoin-gold,Bitcoin Indonesia,BTG/IDR,123664,80.52,0.0068
bitcoin-gold,TDAX,BTG/THB,111501,94.15,0.0061
bitcoin-gold,Binance,BTG/ETH,110687,79.22,0.0061
bitcoin-gold,HitBTC,BTG/ETH,93046,79.16,0.0051
bitcoin-gold,C2CX,BTG/USDT,67164,78.92,0.0037
bitcoin-gold,CEX.IO,BTG/USD,58065,81.37,0.0032
bitcoin-gold,OKEx,BTG/BTC,44937,79.52,0.0025
bitcoin-gold,Ovis,BTG/TRY,33093,83.16,0.0018
bitcoin-gold,YoBit,BTG/BTC,24969,78.54,0.0014
